ID,Director_id,DVDList_id
33409,0003182,45458
33410,0003182,1334
33411,0003182,24325
33412,0003182,21308
33413,0003182,65459
33414,0003182,24613
33415,0003182,59122
33416,0003182,35671
33417,0003182,149167
33418,0003182,32353
33419,0003182,59607
33420,0003182,59608
33421,0003182,77910
33422,0003182,132083
33423,0003182,64187
33424,0003182,75698
33425,0003182,222361
33426,0003182,222445
33427,0003182,101393
33428,0003182,113273
33429,0003182,128509
33430,0003182,142831
33431,0003182,122747
33432,0003182,145972
33433,0003182,216630
33434,0003183,25814
33435,0003183,196517
33436,0003183,136122
33437,0003184,20913
33438,0003184,71450
33439,0003184,62025
33440,0003184,143205
33441,0003184,143791
33442,0003184,229870
33443,0003184,200289
33444,0003184,219948
33445,0003184,224575
33446,0003184,227312
33447,0003184,238507
33448,0003184,238606
33449,0003185,18924
33450,0003185,47036
33451,0003186,8667
33452,0003186,68219
33453,0003186,170497
33454,0003186,175174
33455,0003186,217481
33456,0003186,186857
33457,0003186,213786
33458,0003186,232601
33459,0003186,214723
33460,0003186,238249
33461,0003187,11326
33462,0003187,20222
33463,0003187,54692
33464,0003188,12564
33465,0003189,16797
33466,0003189,35682
33467,0003189,38280
33468,0003189,50426
33469,0003189,51139
33470,0003189,51201
33471,0003189,53941
33472,0003189,57202
33473,0003189,59757
33474,0003189,61619
33475,0003189,61631
33476,0003189,130087
33477,0003189,136726
33478,0003189,154116
33479,0003189,216478
33480,0003189,133697
33481,0003190,26209
33482,0003191,25358
33483,0003191,24970
33484,0003191,245711
33485,0003192,25230
33486,0003192,37280
33487,0003192,161319
33488,0003192,161320
33489,0003192,208902
33490,0003192,228880
33491,0003193,12373
33492,0003194,25538
33493,0003194,134877
33494,0003195,5846
33495,0003195,39273
33496,0003195,72216
33497,0003195,124453
33498,0003196,5507
33499,0003196,124734
33500,0003196,132164
33501,0003197,17371
33502,0003198,26688
33503,0003198,61669
33504,0003198,110212
33505,0003198,126135
33506,0003199,16666
33507,0003200,44634
33508,0003200,101890
33509,0003201,11538
33510,0003202,21030
33511,0003203,18965
33512,0003204,1232
33513,0003204,170
33514,0003204,36742
33515,0003204,61338
33516,0003204,200762
33517,0003204,16995
33518,0003204,30597
33519,0003204,37185
33520,0003204,186683
33521,0003204,202634
33522,0003204,206182
33523,0003204,62113
33524,0003204,62388
33525,0003204,88870
33526,0003204,169618
33527,0003204,62113
33528,0003204,62388
33529,0003204,88870
33530,0003204,169618
33531,0003204,189880
33532,0003204,189930
33533,0003204,16995
33534,0003204,30597
33535,0003204,37185
33536,0003204,186683
33537,0003204,202634
33538,0003204,206182
33539,0003205,3193
33540,0003205,3194
33541,0003205,3196
33542,0003205,8732
33543,0003205,10895
33544,0003205,12859
33545,0003205,17409
33546,0003205,25321
33547,0003205,25829
33548,0003205,27437
33549,0003205,74985
33550,0003205,75117
33551,0003205,78562
33552,0003205,78682
33553,0003205,78684
33554,0003205,124637
33555,0003205,161911
33556,0003205,166726
33557,0003205,169490
33558,0003205,176932
33559,0003205,178453
33560,0003205,185874
33561,0003205,24936
33562,0003205,25073
33563,0003205,25074
33564,0003205,20726
33565,0003205,6000
33566,0003205,62782
33567,0003205,133805
33568,0003205,225060
33569,0003205,2168
33570,0003205,12232
33571,0003205,95978
33572,0003205,101477
33573,0003205,101479
33574,0003205,113980
33575,0003205,121524
33576,0003205,202787
33577,0003205,3132
33578,0003205,44168
33579,0003205,223823
33580,0003205,5123
33581,0003205,133719
33582,0003205,9311
33583,0003205,128772
33584,0003205,190963
33585,0003205,191031
33586,0003205,197926
33587,0003205,35276
33588,0003205,5537
33589,0003205,191051
33590,0003205,218548
33591,0003205,17205
33592,0003205,233387
33593,0003205,3980
33594,0003205,81012
33595,0003205,121667
33596,0003205,148368
33597,0003205,158329
33598,0003205,195779
33599,0003205,216148
33600,0003205,2954
33601,0003205,74859
33602,0003205,4386
33603,0003205,42040
33604,0003205,143458
33605,0003205,36136
33606,0003205,6735
33607,0003205,107892
33608,0003205,14928
33609,0003205,1637
33610,0003205,1643
33611,0003205,40041
33612,0003205,8905
33613,0003205,35868
33614,0003205,124220
33615,0003205,54576
33616,0003205,62760
33617,0003205,184092
33618,0003205,199202
33619,0003205,74039
33620,0003205,94471
33621,0003205,185794
33622,0003206,41166
33623,0003206,66560
33624,0003206,76702
33625,0003206,147088
33626,0003206,140812
33627,0003206,172407
33628,0003207,36853
33629,0003208,14496
33630,0003208,232852
33631,0003209,21910
33632,0003209,63748
33633,0003210,19606
33634,0003211,2481
33635,0003211,11518
33636,0003211,5164
33637,0003211,2482
33638,0003211,9264
33639,0003211,15397
33640,0003211,91392
33641,0003211,140308
33642,0003211,191063
33643,0003211,11343
33644,0003211,2766
33645,0003211,11170
33646,0003211,6212
33647,0003211,1339
33648,0003211,15505
33649,0003211,61458
33650,0003212,17327
33651,0003212,178616
33652,0003212,38368
33653,0003212,152315
33654,0003212,65618
33655,0003212,199895
33656,0003213,22415
33657,0003213,31129
33658,0003213,151210
33659,0003213,6306
33660,0003213,85518
33661,0003213,94676
33662,0003213,164792
33663,0003213,209662
33664,0003213,92595
33665,0003213,157642
33666,0003213,6306
33667,0003213,85518
33668,0003213,94676
33669,0003213,164792
33670,0003213,209662
33671,0003214,6358
33672,0003214,21727
33673,0003214,23083
33674,0003214,26361
33675,0003214,29243
33676,0003214,30744
33677,0003214,46963
33678,0003214,50560
33679,0003214,58930
33680,0003214,64532
33681,0003214,70724
33682,0003214,219565
33683,0003215,30276
33684,0003215,6286
33685,0003215,32318
33686,0003215,32363
33687,0003215,69974
33688,0003215,91389
33689,0003215,94600
33690,0003215,149495
33691,0003215,149496
33692,0003215,163265
33693,0003215,240226
33694,0003215,240551
33695,0003215,240675
33696,0003215,21780
33697,0003215,2182
33698,0003215,77001
33699,0003215,30960
33700,0003215,52362
33701,0003215,52918
33702,0003215,98928
33703,0003215,98947
33704,0003215,98963
33705,0003215,101355
33706,0003216,29299
33707,0003217,28517
33708,0003217,55541
33709,0003218,2120
33710,0003218,10306
33711,0003218,107093
33712,0003218,107094
33713,0003218,198440
33714,0003218,106985
33715,0003218,198406
33716,0003218,192830
33717,0003218,192862
33718,0003219,9498
33719,0003219,96117
33720,0003220,32907
33721,0003220,101311
33722,0003220,101466
33723,0003220,202518
33724,0003220,24036
33725,0003220,3783
33726,0003220,23928
33727,0003220,15405
33728,0003220,57305
33729,0003220,99720
33730,0003221,3282
33731,0003221,25175
33732,0003221,187665
33733,0003221,39230
33734,0003221,56456
33735,0003221,244664
33736,0003221,39244
33737,0003221,17691
33738,0003221,2534
33739,0003221,11734
33740,0003221,215408
33741,0003221,118380
33742,0003221,118421
33743,0003221,216158
33744,0003221,219047
33745,0003221,219134
33746,0003221,219141
33747,0003221,220224
33748,0003222,10284
33749,0003222,45327
33750,0003223,19639
33751,0003223,19640
33752,0003224,15307
33753,0003225,14519
33754,0003225,77697
33755,0003225,226936
33756,0003225,35495
33757,0003225,35496
33758,0003225,47974
33759,0003225,48041
33760,0003225,49358
33761,0003225,66127
33762,0003225,84198
33763,0003225,88990
33764,0003225,89048
33765,0003225,98996
33766,0003225,172323
33767,0003225,181258
33768,0003226,1778
33769,0003226,193657
33770,0003226,193693
33771,0003227,1168
33772,0003227,77682
33773,0003228,31496
33774,0003228,62204
33775,0003228,119512
33776,0003228,130200
33777,0003228,138589
33778,0003228,130694
33779,0003229,10914
33780,0003229,12021
33781,0003229,191050
33782,0003229,197978
33783,0003229,111134
33784,0003229,129318
33785,0003229,200572
33786,0003230,4189
33787,0003231,3798
33788,0003231,7838
33789,0003231,31254
33790,0003231,56020
33791,0003231,14020
33792,0003231,44172
33793,0003231,64929
33794,0003231,170135
33795,0003231,62855
33796,0003231,75700
33797,0003231,75829
33798,0003231,216058
33799,0003231,97621
33800,0003231,119469
33801,0003231,44172
33802,0003231,64929
33803,0003231,170135
33804,0003231,198014
33805,0003231,198058
33806,0003231,201837
33807,0003231,209004
33808,0003232,5463
33809,0003232,27760
33810,0003232,27763
33811,0003232,47856
33812,0003232,47862
33813,0003232,49773
33814,0003232,49852
33815,0003232,61363
33816,0003232,61365
33817,0003232,61366
33818,0003232,61368
33819,0003232,116149
33820,0003232,140736
33821,0003232,181204
33822,0003232,186080
33823,0003232,234139
33824,0003232,108083
33825,0003232,108109
33826,0003232,108115
33827,0003232,108158
33828,0003232,108173
33829,0003232,119955
33830,0003232,189406
33831,0003232,177722
33832,0003232,177727
33833,0003233,44727
33834,0003233,65339
33835,0003233,126955
33836,0003233,178265
33837,0003233,238871
33838,0003233,244027
33839,0003234,19447
33840,0003234,14518
33841,0003234,121171
33842,0003234,12313
33843,0003234,116995
33844,0003234,204591
33845,0003235,34301
33846,0003236,12139
33847,0003236,68948
33848,0003236,118052
33849,0003237,8317
33850,0003237,91365
33851,0003237,91379
33852,0003237,94441
33853,0003237,94462
33854,0003237,111419
33855,0003237,111415
33856,0003237,111447
33857,0003237,111360
33858,0003237,113704
33859,0003237,113741
33860,0003237,123038
33861,0003237,123109
33862,0003237,133996
33863,0003237,137699
33864,0003237,137728
33865,0003237,164361
33866,0003237,231114
33867,0003237,232682
33868,0003237,232694
33869,0003237,240578
33870,0003238,3612
33871,0003238,132707
33872,0003238,133568
33873,0003239,39854
33874,0003240,36046
33875,0003241,20262
33876,0003241,5108
33877,0003241,215951
33878,0003241,7129
33879,0003241,7174
33880,0003241,7175
33881,0003241,7176
33882,0003241,7595
33883,0003241,7598
33884,0003241,13856
33885,0003241,31933
33886,0003241,35404
33887,0003241,71851
33888,0003241,163541
33889,0003241,166659
33890,0003241,210427
33891,0003241,210627
33892,0003241,210743
33893,0003241,229021
33894,0003241,241764
33895,0003241,241785
33896,0003241,3201
33897,0003241,3202
33898,0003241,20612
33899,0003241,71610
33900,0003241,71915
33901,0003241,203913
33902,0003241,4328
33903,0003241,34972
33904,0003241,37442
33905,0003241,54144
33906,0003241,13747
33907,0003241,13748
33908,0003241,241781
33909,0003241,43689
33910,0003241,44083
33911,0003241,128743
33912,0003241,131268
33913,0003241,179081
33914,0003241,179118
33915,0003241,214589
33916,0003241,214591
33917,0003241,214599
33918,0003241,214605
33919,0003241,214609
33920,0003241,214656
33921,0003241,216321
33922,0003241,216331
33923,0003242,14904
33924,0003243,7181
33925,0003243,27208
33926,0003243,185827
33927,0003243,8392
33928,0003243,17614
33929,0003243,5042
33930,0003243,17717
33931,0003244,39344
33932,0003244,67696
33933,0003245,16668
33934,0003245,38216
33935,0003245,59258
33936,0003245,193520
33937,0003246,31805
33938,0003246,2871
33939,0003246,2872
33940,0003246,7724
33941,0003246,91514
33942,0003246,114206
33943,0003246,164672
33944,0003246,169026
33945,0003246,211488
33946,0003246,212655
33947,0003246,230768
33948,0003246,53810
33949,0003246,53813
33950,0003246,118379
33951,0003246,53811
33952,0003246,75825
33953,0003246,80536
33954,0003246,75884
33955,0003246,75838
33956,0003246,35468
33957,0003246,50569
33958,0003246,69270
33959,0003246,96068
33960,0003246,116225
33961,0003246,135763
33962,0003246,185418
33963,0003246,87641
33964,0003246,87618
33965,0003246,87617
33966,0003246,69014
33967,0003246,171521
33968,0003246,91577
33969,0003246,171479
33970,0003246,125981
33971,0003246,164614
33972,0003246,213139
33973,0003246,230185
33974,0003246,233091
33975,0003246,239538
33976,0003246,239551
33977,0003246,156326
33978,0003246,200039
33979,0003246,233768
33980,0003246,233423
33981,0003246,244575
33982,0003247,38669
33983,0003247,17204
33984,0003247,14777
33985,0003247,16896
33986,0003247,18445
33987,0003247,71256
33988,0003247,113073
33989,0003247,152740
33990,0003247,225512
33991,0003247,8354
33992,0003247,1335
33993,0003247,19647
33994,0003247,40233
33995,0003247,7221
33996,0003247,57151
33997,0003247,180094
33998,0003247,67810
33999,0003247,102192
34000,0003247,136908
34001,0003247,170085
34002,0003247,191308
34003,0003247,83961
34004,0003247,94458
34005,0003247,106983
34006,0003247,98763
34007,0003247,67810
34008,0003247,102192
34009,0003247,136908
34010,0003247,170085
34011,0003247,191308
34012,0003247,67810
34013,0003247,102192
34014,0003247,136908
34015,0003247,170085
34016,0003247,191308
34017,0003247,231950
34018,0003248,13282
34019,0003248,134702
34020,0003248,153329
34021,0003248,217810
34022,0003248,232447
34023,0003248,217905
34024,0003249,3991
34025,0003249,9647
34026,0003249,18708
34027,0003249,64438
34028,0003249,112988
34029,0003249,137470
34030,0003249,148616
34031,0003249,162673
34032,0003249,188037
34033,0003249,245295
34034,0003250,39343
34035,0003250,115152
34036,0003250,118806
34037,0003250,204495
34038,0003250,220038
34039,0003250,238836
34040,0003251,25747
34041,0003251,39881
34042,0003251,19231
34043,0003251,48005
34044,0003251,58312
34045,0003251,74834
34046,0003252,6442
34047,0003252,83720
34048,0003252,83735
34049,0003252,87900
34050,0003252,87941
34051,0003252,166652
34052,0003252,183124
34053,0003252,189553
34054,0003252,189607
34055,0003252,245640
34056,0003252,174563
34057,0003252,202714
34058,0003252,232522
34059,0003252,230980
34060,0003252,231050
34061,0003253,881
34062,0003253,33698
34063,0003253,36077
34064,0003253,154120
34065,0003254,13068
34066,0003254,46918
34067,0003254,3464
34068,0003254,25853
34069,0003254,53805
34070,0003254,53884
34071,0003254,81610
34072,0003254,127417
34073,0003254,192688
34074,0003254,135977
34075,0003254,170605
34076,0003254,177501
34077,0003254,177501
34078,0003255,21898
34079,0003255,20994
34080,0003256,19693
34081,0003256,205325
34082,0003256,117978
34083,0003257,16998
34084,0003257,1098
34085,0003257,1099
34086,0003257,47354
34087,0003257,99058
34088,0003257,202639
34089,0003257,202693
34090,0003258,27030
34091,0003258,83151
34092,0003258,146437
34093,0003259,20083
34094,0003259,31723
34095,0003259,42976
34096,0003259,42984
34097,0003259,243446
34098,0003259,65191
34099,0003259,69844
34100,0003259,97270
34101,0003259,234277
34102,0003260,3973
34103,0003260,29767
34104,0003260,68001
34105,0003260,108131
34106,0003260,159683
34107,0003260,221921
34108,0003260,229024
34109,0003260,34746
34110,0003260,55532
34111,0003260,3971
34112,0003260,3972
34113,0003260,67388
34114,0003260,118605
34115,0003260,118654
34116,0003260,78127
34117,0003260,122069
34118,0003261,28550
34119,0003262,599
34120,0003262,22734
34121,0003262,108145
34122,0003262,224425
34123,0003262,224461
34124,0003262,736
34125,0003262,26609
34126,0003262,191106
34127,0003262,218594
34128,0003262,244149
34129,0003262,7754
34130,0003262,1441
34131,0003262,37229
34132,0003262,37369
34133,0003262,34536
34134,0003262,35420
34135,0003262,53291
34136,0003262,175286
34137,0003262,175296
34138,0003262,175304
34139,0003262,175316
34140,0003262,212755
34141,0003262,212700
34142,0003262,231506
34143,0003262,233656
34144,0003263,17781
34145,0003263,19607
34146,0003263,22291
34147,0003263,59919
34148,0003263,22204
34149,0003263,34998
34150,0003263,5236
34151,0003263,25395
34152,0003263,12597
34153,0003263,20209
34154,0003263,50856
34155,0003263,17772
34156,0003263,25049
34157,0003263,20816
34158,0003263,50339
34159,0003263,196391
34160,0003263,55300
34161,0003263,42631
34162,0003263,62911
34163,0003263,61708
34164,0003263,170120
34165,0003263,105517
34166,0003263,114721
34167,0003263,115517
34168,0003263,117156
34169,0003263,117737
34170,0003263,144035
34171,0003263,238911
34172,0003263,238917
34173,0003263,61708
34174,0003263,170120
34175,0003263,196156
34176,0003263,228332
34177,0003264,34885
34178,0003264,220178
34179,0003264,44293
34180,0003264,71484
34181,0003264,202517
34182,0003264,211804
34183,0003264,162623
34184,0003264,162610
34185,0003264,180200
34186,0003264,180204
34187,0003265,3587
34188,0003266,12184
34189,0003266,97185
34190,0003267,21235
34191,0003267,10067
34192,0003267,79582
34193,0003267,183710
34194,0003267,194271
34195,0003267,17505
34196,0003267,37529
34197,0003267,55625
34198,0003267,137736
34199,0003267,156803
34200,0003267,239250
34201,0003267,240455
34202,0003267,1417
34203,0003267,53821
34204,0003267,226760
34205,0003267,3013
34206,0003267,3014
34207,0003267,143177
34208,0003267,168274
34209,0003267,181074
34210,0003267,3851
34211,0003267,2955
34212,0003267,244597
34213,0003267,1963
34214,0003267,1964
34215,0003267,29516
34216,0003267,46653
34217,0003267,46657
34218,0003267,47989
34219,0003267,48419
34220,0003267,185539
34221,0003267,81015
34222,0003267,97970
34223,0003267,126487
34224,0003267,126488
34225,0003267,126508
34226,0003267,126521
34227,0003267,212403
34228,0003267,184695
34229,0003267,184747
34230,0003267,234305
34231,0003268,12367
34232,0003269,31414
34233,0003270,11864
34234,0003270,7973
34235,0003270,11877
34236,0003271,11736
34237,0003271,218412
34238,0003271,218419
34239,0003272,21651
34240,0003272,65520
34241,0003272,224408
34242,0003273,2467
34243,0003273,7785
34244,0003273,49287
34245,0003273,228796
34246,0003273,3080
34247,0003273,31523
34248,0003273,68164
34249,0003273,119642
34250,0003273,921
34251,0003273,21735
34252,0003273,143854
34253,0003273,16739
34254,0003273,152543
34255,0003273,187595
34256,0003274,6301
34257,0003274,202393
34258,0003275,19667
34259,0003276,23946
34260,0003276,203542
34261,0003276,244993
34262,0003277,25589
34263,0003277,25614
34264,0003277,31878
34265,0003277,31879
34266,0003277,31906
34267,0003277,31907
34268,0003277,32527
34269,0003277,32530
34270,0003277,34050
34271,0003277,34791
34272,0003277,34806
34273,0003277,34825
34274,0003277,47839
34275,0003277,47965
34276,0003277,61284
34277,0003277,147012
34278,0003277,178188
34279,0003277,234138
34280,0003277,156539
34281,0003277,156585
34282,0003277,156639
34283,0003277,173676
34284,0003277,195755
34285,0003277,195783
34286,0003278,19960
34287,0003279,23605
34288,0003279,83944
34289,0003279,65478
34290,0003279,101316
34291,0003279,159004
34292,0003279,74189
34293,0003279,110925
34294,0003279,131364
34295,0003279,99023
34296,0003279,140391
34297,0003279,216932
34298,0003279,99023
34299,0003279,140391
34300,0003279,216932
34301,0003280,23999
34302,0003281,44948
34303,0003281,59538
34304,0003281,112560
34305,0003281,188733
34306,0003281,43077
34307,0003281,43367
34308,0003281,117090
34309,0003281,43177
34310,0003281,147343
34311,0003281,43106
34312,0003281,37866
34313,0003281,73542
34314,0003281,151221
34315,0003281,47281
34316,0003281,56698
34317,0003281,75207
34318,0003281,99445
34319,0003281,112653
34320,0003281,188663
34321,0003281,56709
34322,0003281,75588
34323,0003281,75595
34324,0003281,112608
34325,0003281,65704
34326,0003281,72222
34327,0003281,75204
34328,0003281,95647
34329,0003281,99293
34330,0003281,157074
34331,0003281,202908
34332,0003281,67112
34333,0003281,73271
34334,0003281,188660
34335,0003281,42926
34336,0003281,72706
34337,0003281,73642
34338,0003281,73092
34339,0003281,73080
34340,0003281,73206
34341,0003281,73201
34342,0003281,73091
34343,0003281,73167
34344,0003281,73265
34345,0003281,75580
34346,0003281,188728
34347,0003281,75796
34348,0003281,79131
34349,0003281,99388
34350,0003281,77377
34351,0003281,48409
34352,0003281,82490
34353,0003281,82558
34354,0003281,99349
34355,0003281,233972
34356,0003281,88602
34357,0003281,91394
34358,0003281,91374
34359,0003281,79737
34360,0003281,202817
34361,0003281,202765
34362,0003281,92921
34363,0003281,164485
34364,0003281,96310
34365,0003281,97106
34366,0003281,97093
34367,0003281,98940
34368,0003281,99423
34369,0003281,100020
34370,0003281,92965
34371,0003281,150965
34372,0003281,154303
34373,0003281,188646
34374,0003281,117466
34375,0003282,43129
34376,0003282,121287
34377,0003282,82809
34378,0003283,16837
34379,0003283,22155
34380,0003283,31493
34381,0003283,33230
34382,0003283,40592
34383,0003283,50538
34384,0003283,52407
34385,0003283,53990
34386,0003283,57080
34387,0003283,59885
34388,0003283,97036
34389,0003283,97669
34390,0003284,28611
34391,0003284,79459
34392,0003284,45570
34393,0003285,26888
34394,0003285,148076
34395,0003285,33010
34396,0003285,134789
34397,0003285,26888
34398,0003285,148076
34399,0003285,156674
34400,0003285,194916
34401,0003286,586
34402,0003286,22039
34403,0003286,52678
34404,0003286,88921
34405,0003286,240419
34406,0003286,244668
34407,0003286,4337
34408,0003286,18374
34409,0003286,21108
34410,0003286,34764
34411,0003286,47984
34412,0003286,48425
34413,0003286,49859
34414,0003286,70016
34415,0003286,70062
34416,0003286,70066
34417,0003286,72689
34418,0003286,72781
34419,0003286,96613
34420,0003286,138610
34421,0003286,140386
34422,0003286,148388
34423,0003286,228530
34424,0003286,228575
34425,0003286,583
34426,0003286,98840
34427,0003286,185518
34428,0003286,169445
34429,0003286,169451
34430,0003286,202799
34431,0003286,202790
34432,0003286,212170
34433,0003286,215724
34434,0003286,169445
34435,0003286,169451
34436,0003286,202799
34437,0003286,202790
34438,0003286,212170
34439,0003286,215724
34440,0003287,12123
34441,0003287,40165
34442,0003287,44810
34443,0003288,25145
34444,0003288,4579
34445,0003288,17959
34446,0003288,19023
34447,0003288,30970
34448,0003288,31168
34449,0003288,40004
34450,0003288,40011
34451,0003288,40012
34452,0003288,44896
34453,0003288,45756
34454,0003288,60869
34455,0003288,71803
34456,0003288,74801
34457,0003288,75930
34458,0003288,131378
34459,0003288,142447
34460,0003288,153879
34461,0003288,196266
34462,0003288,196326
34463,0003288,215394
34464,0003288,230435
34465,0003288,143222
34466,0003288,156399
34467,0003288,228229
34468,0003288,209579
34469,0003289,24651
34470,0003289,105349
34471,0003289,114405
34472,0003289,139692
34473,0003290,23681
34474,0003291,44415
34475,0003291,155339
34476,0003291,165640
34477,0003291,3
34478,0003291,13108
34479,0003291,169655
34480,0003291,169676
34481,0003291,190334
34482,0003291,16642
34483,0003291,32085
34484,0003291,32088
34485,0003291,32586
34486,0003291,34052
34487,0003291,53163
34488,0003291,147542
34489,0003291,244086
34490,0003291,244169
34491,0003291,82228
34492,0003291,136801
34493,0003291,136813
34494,0003291,175465
34495,0003291,194199
34496,0003291,194328
34497,0003291,194337
34498,0003291,212648
34499,0003291,224436
34500,0003292,27099
34501,0003293,25410
34502,0003293,17729
34503,0003293,74058
34504,0003293,112061
34505,0003293,116434
34506,0003293,9410
34507,0003293,63161
34508,0003293,26380
34509,0003293,21742
34510,0003293,38525
34511,0003293,16135
34512,0003293,46
34513,0003293,6884
34514,0003293,134867
34515,0003293,142221
34516,0003293,59233
34517,0003293,73519
34518,0003293,107594
34519,0003293,107598
34520,0003293,230760
34521,0003293,237388
34522,0003294,2270
34523,0003294,72173
34524,0003295,29285
34525,0003295,31404
34526,0003295,104070
34527,0003296,35754
34528,0003296,165054
34529,0003296,124192
34530,0003297,25387
34531,0003297,34948
34532,0003297,24822
34533,0003297,50882
34534,0003298,43166
34535,0003298,50179
34536,0003298,73988
34537,0003298,74133
34538,0003298,83958
34539,0003298,116919
34540,0003298,138842
34541,0003298,233968
34542,0003298,49667
34543,0003298,64775
34544,0003298,169987
34545,0003298,59577
34546,0003298,70314
34547,0003298,181844
34548,0003298,229916
34549,0003298,233527
34550,0003299,18475
34551,0003299,20729
34552,0003299,62908
34553,0003299,173268
34554,0003300,21974
34555,0003301,16802
34556,0003301,29008
34557,0003301,29808
34558,0003301,39448
34559,0003301,44687
34560,0003301,50468
34561,0003301,51129
34562,0003301,51252
34563,0003301,56484
34564,0003301,69479
34565,0003301,74744
34566,0003301,116030
34567,0003301,150033
34568,0003301,162054
34569,0003301,217003
34570,0003302,8980
34571,0003302,24105
34572,0003302,14699
34573,0003303,15650
34574,0003303,122319
34575,0003303,229372
34576,0003303,229371
34577,0003303,229370
34578,0003303,65471
34579,0003303,87845
34580,0003303,87861
34581,0003303,87948
34582,0003303,93483
34583,0003303,132174
34584,0003303,132177
34585,0003304,32003
34586,0003304,176063
34587,0003304,43006
34588,0003304,17464
34589,0003304,230809
34590,0003304,1342
34591,0003304,28025
34592,0003304,31551
34593,0003304,38927
34594,0003304,49005
34595,0003304,53193
34596,0003304,65548
34597,0003304,96864
34598,0003304,141642
34599,0003304,162292
34600,0003304,175068
34601,0003304,175111
34602,0003304,196673
34603,0003304,196699
34604,0003304,196752
34605,0003304,197547
34606,0003304,197536
34607,0003304,197524
34608,0003304,21689
34609,0003304,32949
34610,0003304,25888
34611,0003304,45716
34612,0003304,59699
34613,0003304,61116
34614,0003304,187321
34615,0003305,9160
34616,0003305,58453
34617,0003306,35915
34618,0003306,66677
34619,0003307,7103
34620,0003308,40743
34621,0003308,40770
34622,0003308,47091
34623,0003308,47096
34624,0003308,91873
34625,0003308,93448
34626,0003308,228595
34627,0003308,229137
34628,0003309,5057
34629,0003309,7227
34630,0003309,210196
34631,0003309,210239
34632,0003310,14677
34633,0003310,2128
34634,0003310,160198
34635,0003310,175895
34636,0003310,1956
34637,0003310,33187
34638,0003311,12472
34639,0003311,68005
34640,0003311,71269
34641,0003311,75602
34642,0003311,78711
34643,0003312,16601
34644,0003312,2910
34645,0003312,117309
34646,0003312,166483
34647,0003312,66355
34648,0003312,240445
34649,0003313,16118
34650,0003313,32348
34651,0003314,30442
34652,0003315,7212
34653,0003315,92233
34654,0003316,518
34655,0003316,31383
34656,0003316,52763
34657,0003316,18425
34658,0003317,44748
34659,0003317,39360
34660,0003317,44740
34661,0003317,3069
34662,0003317,7943
34663,0003317,27977
34664,0003317,66432
34665,0003317,77703
34666,0003317,79687
34667,0003317,42029
34668,0003317,30035
34669,0003317,63331
34670,0003317,58059
34671,0003317,50723
34672,0003318,8728
34673,0003318,20585
34674,0003318,20586
34675,0003318,42831
34676,0003318,46290
34677,0003318,51027
34678,0003318,53236
34679,0003318,57478
34680,0003318,60742
34681,0003318,64105
34682,0003318,67478
34683,0003318,223452
34684,0003318,231867
34685,0003318,11766
34686,0003318,12358
34687,0003318,13022
34688,0003318,13375
34689,0003318,13471
34690,0003318,14818
34691,0003318,15496
34692,0003318,15811
34693,0003318,30243
34694,0003318,32750
34695,0003318,167143
34696,0003318,152282
34697,0003318,158397
34698,0003318,173893
34699,0003318,177227
34700,0003318,177248
34701,0003318,196142
34702,0003318,210927
34703,0003318,224264
34704,0003319,9908
34705,0003320,7258
34706,0003320,145373
34707,0003320,24323
34708,0003320,140080
34709,0003320,92492
34710,0003321,5695
34711,0003321,110650
34712,0003321,220594
34713,0003321,220613
34714,0003322,11529
34715,0003323,20213
34716,0003323,53563
34717,0003323,53576
34718,0003323,93267
34719,0003323,96708
34720,0003324,34048
34721,0003324,36300
34722,0003324,242715
34723,0003325,17195
34724,0003326,13213
34725,0003326,236623
34726,0003326,236692
34727,0003326,11367
34728,0003326,26838
34729,0003326,26840
34730,0003326,40948
34731,0003326,40985
34732,0003326,41406
34733,0003326,125673
34734,0003326,32875
34735,0003326,47996
34736,0003326,35833
34737,0003326,42183
34738,0003326,45861
34739,0003326,68692
34740,0003326,68710
34741,0003326,85398
34742,0003326,35811
34743,0003326,61517
34744,0003326,85222
34745,0003326,92720
34746,0003326,19008
34747,0003326,59569
34748,0003326,124540
34749,0003326,18679
34750,0003326,23192
34751,0003326,164006
34752,0003326,35795
34753,0003326,166660
34754,0003326,28586
34755,0003326,29543
34756,0003326,69289
34757,0003326,36379
34758,0003326,41949
34759,0003326,69295
34760,0003326,136488
34761,0003326,192207
34762,0003326,42759
34763,0003326,147952
34764,0003326,155766
34765,0003326,24263
34766,0003326,35817
34767,0003326,164002
34768,0003326,26845
34769,0003326,35793
34770,0003326,158935
34771,0003326,35789
34772,0003326,37202
34773,0003326,61683
34774,0003326,61727
34775,0003326,79195
34776,0003326,151684
34777,0003326,152525
34778,0003326,24597
34779,0003326,84590
34780,0003326,27124
34781,0003326,26669
34782,0003326,54219
34783,0003326,72123
34784,0003326,85232
34785,0003326,126410
34786,0003326,138536
34787,0003326,33403
34788,0003326,85362
34789,0003326,171108
34790,0003326,242156
34791,0003326,26847
34792,0003326,17176
34793,0003326,105280
34794,0003326,105865
34795,0003326,189034
34796,0003326,24405
34797,0003326,189063
34798,0003326,14870
34799,0003326,40966
34800,0003326,85309
34801,0003326,175014
34802,0003326,7375
34803,0003326,12072
34804,0003326,19456
34805,0003326,21723
34806,0003326,30099
34807,0003326,69765
